n_graphs	duration_sec	mean_fragmentation	std_fragmentation	mean_modularity	std_modularity	mean_clustering	mean_coupling	frag_early	frag_late	frag_trend	mod_early	mod_late	n_fragmentation_shifts	graph_autocorr	subject	condition
1	10.000000000000000	0.944605518567683	0.000000000000000	1.043338063652414	0.000000000000000	0.119431411148846	0.215512912385712	0.944605518567683	0.944605518567683	stable	1.043338063652414	1.043338063652414	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.971551174624133	0.000000000000000	1.033225788588041	0.000000000000000	0.102552996451566	0.196215337920675	0.971551174624133	0.971551174624133	stable	1.033225788588041	1.033225788588041	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.946376874421581	0.000000000000000	0.810627090677543	0.000000000000000	0.097171699842913	0.132998573615823	0.946376874421581	0.946376874421581	stable	0.810627090677543	0.810627090677543	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.994475749696992	0.000000000000000	0.744892488852236	0.000000000000000	0.036483104781991	0.067506573586254	0.994475749696992	0.994475749696992	stable	0.744892488852236	0.744892488852236	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.963318263056427	0.000000000000000	0.465958314333434	0.000000000000000	0.071883294793035	0.081455531247242	0.963318263056427	0.963318263056427	stable	0.465958314333434	0.465958314333434	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.976930750488199	0.000000000000000	0.630557033000692	0.000000000000000	0.102214135916225	0.153123172376976	0.976930750488199	0.976930750488199	stable	0.630557033000692	0.630557033000692	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.981485481142254	0.000000000000000	0.656567449159200	0.000000000000000	0.094526991341989	0.151007448878191	0.981485481142254	0.981485481142254	stable	0.656567449159200	0.656567449159200	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.958279766844696	0.000000000000000	0.521924876753541	0.000000000000000	0.114789015281667	0.142054478088875	0.958279766844696	0.958279766844696	stable	0.521924876753541	0.521924876753541	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.931980464724665	0.000000000000000	0.455989957634252	0.000000000000000	0.125219813033880	0.140219452139700	0.931980464724665	0.931980464724665	stable	0.455989957634252	0.455989957634252	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.932596025708133	0.000000000000000	0.506526733219655	0.000000000000000	0.126889419989881	0.145187407446100	0.932596025708133	0.932596025708133	stable	0.506526733219655	0.506526733219655	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.934752971285926	0.000000000000000	0.649422450049639	0.000000000000000	0.126887188564731	0.155957012410175	0.934752971285926	0.934752971285926	stable	0.649422450049639	0.649422450049639	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.949510043803311	0.000000000000000	0.851036687723620	0.000000000000000	0.119564196381934	0.173461129776418	0.949510043803311	0.949510043803311	stable	0.851036687723620	0.851036687723620	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.966702004218798	0.000000000000000	0.826663210764959	0.000000000000000	0.105090700331172	0.158433913106629	0.966702004218798	0.966702004218798	stable	0.826663210764959	0.826663210764959	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.935370751907559	0.000000000000000	0.515475699166026	0.000000000000000	0.136733248740100	0.159690837359876	0.935370751907559	0.935370751907559	stable	0.515475699166026	0.515475699166026	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.920673151247363	0.000000000000000	0.422370249968594	0.000000000000000	0.135233905831507	0.148445665777246	0.920673151247363	0.920673151247363	stable	0.422370249968594	0.422370249968594	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.938331494262834	0.000000000000000	0.357486780968716	0.000000000000000	0.092365987067012	0.098368036096520	0.938331494262834	0.938331494262834	stable	0.357486780968716	0.357486780968716	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.936866645547566	0.000000000000000	0.337909527379131	0.000000000000000	0.092737472903135	0.098113086474856	0.936866645547566	0.936866645547566	stable	0.337909527379131	0.337909527379131	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.957736492751996	0.000000000000000	0.432186656770069	0.000000000000000	0.077384254557762	0.085901877155483	0.957736492751996	0.957736492751996	stable	0.432186656770069	0.432186656770069	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.979144375949595	0.000000000000000	0.548747851440551	0.000000000000000	0.058959017008041	0.074214434479996	0.979144375949595	0.979144375949595	stable	0.548747851440551	0.548747851440551	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.962043126107352	0.000000000000000	0.404757920738435	0.000000000000000	0.073380245672186	0.081366099865460	0.962043126107352	0.962043126107352	stable	0.404757920738435	0.404757920738435	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.919350857724635	0.000000000000000	0.118157284074928	0.000000000000000	0.095775921247459	0.096486343552816	0.919350857724635	0.919350857724635	stable	0.118157284074928	0.118157284074928	0	1.000000000000000	0000-ACAA	Stress
1	10.000000000000000	0.949977994403947	0.000000000000000	0.297663212065209	0.000000000000000	0.081567169463881	0.086137790572419	0.949977994403947	0.949977994403947	stable	0.297663212065209	0.297663212065209	0	1.000000000000000	0000-ACAA	Stress
